mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
23	23	68	68	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	288							
23	23	273/4	273/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	289							
23	23	137/2	137/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	290							
23	23	275/4	275/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	291							
24	24	69	69	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	292							
24	24	139/2	139/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	293							
24	24	70	70	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	294							
24	24	141/2	141/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	295							
24	24	143/2	143/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	296							
24	24	69	69	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	297							
24	24	277/4	277/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	298							
24	24	139/2	139/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	299							
24	24	279/4	279/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	300							
24	24	70	70	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	301							
24	24	281/4	281/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	302							
24	24	141/2	141/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	303							
24	24	283/4	283/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	304							
24	24	71	71	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	305							
24	24	285/4	285/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	306							
24	24	143/2	143/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	307							
24	24	287/4	287/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	308							
25	25	72	72	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	309							
25	25	145/2	145/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	310							
25	25	73	73	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	311							
25	25	147/2	147/2	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	312							
25	25	147/2	147/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	313							
25	25	74	74	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	314							
25	25	149/2	149/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	315							
25	25	72	72	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	316							
25	25	289/4	289/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	317							
25	25	145/2	145/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	318							
25	25	291/4	291/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	319							
25	25	73	73	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	320							
25	25	293/4	293/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	321							
25	25	147/2	147/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	322							
25	25	295/4	295/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	323							
25	25	74	74	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	324							
25	25	297/4	297/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	325							
25	25	149/2	149/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	326							
25	25	299/4	299/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	327							
26	26	75	75	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	328							
26	26	151/2	151/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	329							
26	26	76	76	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	330							
26	26	153/2	153/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	331							
26	26	155/2	155/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	332							
26	26	75	75	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	333							
26	26	301/4	301/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	334							
26	26	151/2	151/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	335							
26	26	303/4	303/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	336							
26	26	76	76	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	337							
26	26	305/4	305/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	338							
26	26	153/2	153/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	339							
26	26	307/4	307/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	340							
26	26	77	77	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	341							
26	26	309/4	309/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	342							
26	26	155/2	155/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	343							
26	26	311/4	311/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	344							
27	27	78	78	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	345							0
27	27	157/2	157/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	346							
27	27	79	79	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	347	articStaccatoAbove						
27	27	159/2	159/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	348							1
27	27	80	80	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	349							
27	27	161/2	161/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	350	articStaccatoAbove						
27	27	78	78	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	351							
27	27	313/4	313/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	352							
27	27	157/2	157/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	353							
27	27	315/4	315/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	354							
27	27	79	79	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	355							
27	27	317/4	317/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	356							
27	27	159/2	159/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	357							
27	27	319/4	319/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	358							
27	27	80	80	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	359							
27	27	321/4	321/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	360							
27	27	161/2	161/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	361							
27	27	323/4	323/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	362							
28	28	81	81	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	363							
28	28	163/2	163/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	364							
28	28	327/4	327/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	365							
28	28	82	82	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	366							
28	28	165/2	165/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	367							
28	28	83	83	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	368							
28	28	333/4	333/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	369							
28	28	167/2	167/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	370							
28	28	81	81	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	371							
28	28	325/4	325/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	372							
28	28	163/2	163/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	373							
28	28	327/4	327/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	374							
28	28	82	82	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	375							
28	28	329/4	329/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	376							
28	28	165/2	165/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	377							
28	28	331/4	331/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	378							
28	28	83	83	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	379							
28	28	333/4	333/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	380							
28	28	167/2	167/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	381							
28	28	335/4	335/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	382							
29	29	84	84	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	383							
29	29	337/4	337/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	384							
29	29	169/2	169/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	385							
29	29	339/4	339/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	386							
29	29	85	85	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	387							
29	29	341/4	341/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	388							
29	29	171/2	171/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	389							
29	29	343/4	343/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	390							
29	29	86	86	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	391							
29	29	345/4	345/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	392							
29	29	173/2	173/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	393							
29	29	347/4	347/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	394							
29	29	84	84	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	395							
29	29	171/2	171/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	396							
30	30	87	87	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	397							
30	30	349/4	349/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	398							
30	30	175/2	175/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	399							
30	30	351/4	351/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	400							
30	30	88	88	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	401							
30	30	353/4	353/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	402							
30	30	177/2	177/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	403							
30	30	355/4	355/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	404							
30	30	89	89	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	405							
30	30	357/4	357/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	406							
30	30	179/2	179/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	407							
30	30	359/4	359/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	408							
30	30	87	87	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	409							
31	31	90	90	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	410							
31	31	183/2	183/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	411							
31	31	185/2	185/2	0.16666666666666666	5/8	5/8	Chord	6/8	1	1	1/24		1/16	2/3	412							2
31	31	278/3	278/3	0.16666666666666666	2/3	2/3	Chord	6/8	1	1	1/24		1/16	2/3	413							2
31	31	557/6	557/6	0.16666666666666666	17/24	17/24	Chord	6/8	1	1	1/24		1/16	2/3	414							
31	31	181/2	181/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	415							
31	31	91	91	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	416							
31	31	92	92	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	417							
31	31	185/2	185/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	418							
32	32	93	93	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	419							
32	32	189/2	189/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	420							
32	32	191/2	191/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	421							
32	32	187/2	187/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	422							
32	32	94	94	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	423							
32	32	95	95	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	424							
32	32	191/2	191/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	425							
33	33	96	96	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	426							
33	33	385/4	385/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	427							
33	33	193/2	193/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	428							
33	33	387/4	387/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	429							
33	33	97	97	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	430							
33	33	389/4	389/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	431							
33	33	195/2	195/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	432							
33	33	391/4	391/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	433							
33	33	98	98	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	434							
33	33	393/4	393/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	435							
33	33	197/2	197/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	436							
33	33	395/4	395/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	437							
33	33	96	96	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	438							
33	33	197/2	197/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	439							
34	34	99	99	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	440							
34	34	100	100	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	441	ornamentTrill						
34	34	201/2	201/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	442							
34	34	203/2	203/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	443							
34	34	99	99	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	444							
34	34	199/2	199/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	445							
34	34	100	100	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	446							
34	34	201/2	201/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	447							
35	35	102	102	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	448							
35	35	409/4	409/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	449							
35	35	205/2	205/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	450							
35	35	411/4	411/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	451							
35	35	103	103	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	452							
35	35	413/4	413/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	453							
35	35	207/2	207/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	454							
35	35	415/4	415/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	455							
35	35	104	104	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	456							
35	35	417/4	417/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	457							
35	35	209/2	209/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	458							
35	35	419/4	419/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	459							
35	35	209/2	209/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	460							
36	36	105	105	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	461							
36	36	213/2	213/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	462							
36	36	215/2	215/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	463							
36	36	105	105	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	464							
36	36	213/2	213/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	465							
37	37	108	108	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	466							
37	37	433/4	433/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	467							
37	37	217/2	217/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	468							
37	37	435/4	435/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	469							
37	37	109	109	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	470							
37	37	437/4	437/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	471							
37	37	219/2	219/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	472							
37	37	439/4	439/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	473							
37	37	110	110	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	474							
37	37	441/4	441/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	475							
37	37	221/2	221/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	476							
37	37	443/4	443/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	477							
37	37	221/2	221/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	478							
38	38	111	111	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	479							
38	38	225/2	225/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	480							
38	38	227/2	227/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	481							
38	38	111	111	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	482							
38	38	225/2	225/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	483							
39	39	114	114	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	484							
39	39	457/4	457/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	485							
39	39	229/2	229/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	486							
39	39	459/4	459/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	487							
39	39	115	115	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	488							
39	39	461/4	461/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	489							
39	39	231/2	231/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	490							
39	39	463/4	463/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	491							
39	39	116	116	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	492							
39	39	465/4	465/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	493							
39	39	233/2	233/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	494							
39	39	467/4	467/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	495							
39	39	233/2	233/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	496							
40	40	117	117	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	497							
40	40	237/2	237/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	498							
40	40	239/2	239/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	499							
40	40	117	117	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	500							
40	40	237/2	237/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	501							
41	41	120	120	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	502							
41	41	241/2	241/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	503							
41	41	121	121	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	504							
41	41	243/2	243/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	505							
41	41	245/2	245/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	506							
41	41	122	122	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	507							
41	41	245/2	245/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	508							
42	42	123	123	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	509							
42	42	124	124	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	510							
42	42	249/2	249/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	511							
42	42	251/2	251/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	512							
42	42	247/2	247/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	513							
42	42	124	124	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	514							
42	42	125	125	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	515							
42	42	251/2	251/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	516							
43	43	126	126	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	517							
43	43	253/2	253/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	518							
43	43	127	127	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	519							
43	43	255/2	255/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	520							
43	43	126	126	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	521							
43	43	127	127	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	522							
43	43	126	126	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	523							
43	43	127	127	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	524							
43	43	255/2	255/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	525							
43	43	128	128	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	526							
43	43	513/4	513/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	527							
43	43	257/2	257/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	528							
43	43	515/4	515/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	529							
44	44	129	129	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	530							
44	44	517/4	517/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	531							
44	44	259/2	259/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	532							
44	44	519/4	519/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	533							
44	44	130	130	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	534							
44	44	521/4	521/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	535							
44	44	261/2	261/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	536							
44	44	523/4	523/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	537							
44	44	131	131	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	538							
44	44	525/4	525/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	539							
44	44	263/2	263/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	540							
44	44	527/4	527/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	541							
44	44	129	129	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	542							
44	44	261/2	261/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	543							
45	45	132	132	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	544	articStaccatissimoAbove						
45	45	529/4	529/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	545							
45	45	265/2	265/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	546							
45	45	531/4	531/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	547							
45	45	133	133	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	548							
45	45	533/4	533/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	549							
45	45	267/2	267/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	550	articStaccatissimoAbove						
45	45	535/4	535/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	551							
45	45	134	134	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	552							
45	45	537/4	537/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	553							
45	45	269/2	269/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	554							
45	45	539/4	539/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	555							
45	45	132	132	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	556							
45	45	267/2	267/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	557							
46	46	135	135	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	558	articStaccatissimoAbove						
46	46	541/4	541/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	559							
46	46	271/2	271/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	560							
46	46	543/4	543/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	561							
46	46	136	136	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	562							
46	46	545/4	545/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	563							
46	46	273/2	273/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	564	articStaccatissimoAbove						
46	46	547/4	547/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	565							
46	46	137	137	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	566							
46	46	549/4	549/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	567							
46	46	275/2	275/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	568							
46	46	551/4	551/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	569							
46	46	135	135	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	570							
46	46	271/2	271/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	571							
46	46	136	136	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	572							
46	46	273/2	273/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	573							
46	46	137	137	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	574							
46	46	275/2	275/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	575							
47	47	138	138	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	576	articStaccatissimoAbove						
47	47	553/4	553/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	577							
47	47	277/2	277/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	578							
