mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
63	63	250	250	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	776											
64	64	252	252	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	777											
64	64	509/2	509/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	778		articStaccatoAbove									
64	64	255	255	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	779		articStaccatoAbove									
64	64	511/2	511/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	780		articStaccatoAbove									
64	64	252	252	0.3333333333333333	0	0	Chord	4/4	2	1	1/12		1/8	2/3	781											
64	64	757/3	757/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	782											
64	64	758/3	758/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	783											
64	64	253	253	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	784											
64	64	760/3	760/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	785											
64	64	761/3	761/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	786											
64	64	254	254	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	787											
65	65	256	256	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	788											
65	65	258	258	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	789											
65	65	256	256	0.3333333333333333	0	0	Chord	4/4	2	1	1/12		1/8	2/3	790											
65	65	769/3	769/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	791											
65	65	770/3	770/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	792											
65	65	257	257	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	793											
65	65	772/3	772/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	794											
65	65	773/3	773/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	795											
65	65	258	258	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	796											
65	65	775/3	775/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	797											
65	65	776/3	776/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	798											
65	65	259	259	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	799											
65	65	778/3	778/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	800											
65	65	779/3	779/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	801											
66	66	260	260	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	802											
66	66	262	262	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	803											
66	66	260	260	0.3333333333333333	0	0	Chord	4/4	2	1	1/12		1/8	2/3	804											
66	66	781/3	781/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	805											
66	66	782/3	782/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	806											
66	66	261	261	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	807											
66	66	784/3	784/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	808											
66	66	785/3	785/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	809											
66	66	262	262	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	810											
66	66	787/3	787/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	811											
66	66	788/3	788/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	812											
66	66	263	263	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	813											
66	66	790/3	790/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	814											
66	66	791/3	791/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	815											
67	67	264	264	3.0	0	0	Chord	4/4	1	1	3/4		1/2	3/2	816											
67	67	267	267	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	817											
67	67	264	264	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	818											
67	67	266	266	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	819											
68	68	268	268	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	820											
68	68	269	269	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	821									27		
68	68	270	270	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	822									27		
68	68	271	271	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	823											
68	68	268	268	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	824											
68	68	270	270	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	825											
69	69	272	272	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	826											
69	69	274	274	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	827											
69	69	823/3	823/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	828											
69	69	824/3	824/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	829											
69	69	275	275	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	830											
69	69	826/3	826/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	831											
69	69	827/3	827/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	832											
69	69	272	272	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	833											
70	70	276	276	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	834											
70	70	277	277	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	835											
70	70	278	278	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	836											
70	70	279	279	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	837											
70	70	277	277	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	838											
70	70	278	278	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	839											
70	70	279	279	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	840											
71	71	280	280	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	841											
71	71	563/2	563/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	842											
71	71	1127/4	1127/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	843											
71	71	282	282	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	844											
71	71	565/2	565/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	845											
71	71	283	283	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	846											
71	71	567/2	567/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	847											
71	71	280	280	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	848											
71	71	282	282	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	849											
72	72	284	284	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	850											
72	72	285	285	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	851											
72	72	856/3	856/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	852											
72	72	857/3	857/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	853											
72	72	286	286	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	854											
72	72	287	287	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	855											
72	72	862/3	862/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	856											
72	72	863/3	863/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	857											
72	72	284	284	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	858											
72	72	286	286	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	859											
73	73	288	288	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	860											
73	73	290	290	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	861											
73	73	871/3	871/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	862											
73	73	872/3	872/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	863											
73	73	291	291	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	864											
73	73	874/3	874/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	865											
73	73	875/3	875/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	866											
73	73	288	288	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	867											
74	74	292	292	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	868											
74	74	293	293	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	869											
74	74	294	294	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	870											
74	74	295	295	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	871											
74	74	293	293	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	872											
74	74	294	294	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	873											
74	74	295	295	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	874											
75	75	296	296	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	875											
75	75	595/2	595/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	876											
75	75	1191/4	1191/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	877											
75	75	298	298	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	878											
75	75	299	299	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	879											
75	75	296	296	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	880											
75	75	298	298	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	881											
75	75	299	299	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	882											
76	76	300	300	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	883											
76	76	603/2	603/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	884											
76	76	302	302	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	885											
76	76	303	303	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	886											
76	76	300	300	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	887											
76	76	303	303	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	888											
77	77	304	304	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	889											
77	77	611/2	611/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	890											
77	77	306	306	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	891											
77	77	307	307	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	892									28		
77	77	304	304	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	893											
77	77	307	307	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	894											
78	78	308	308	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	895											
78	78	617/2	617/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	896									29		
78	78	309	309	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	897											
78	78	619/2	619/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	898									30		
78	78	310	310	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	899											
78	78	621/2	621/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	900									31		
78	78	311	311	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	901											
78	78	623/2	623/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	902									32		
78	78	308	308	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	903											
78	78	309	309	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	904											
78	78	310	310	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	905											
78	78	311	311	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	906											
79	79	312	312	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	907											
79	79	625/2	625/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	908									33		
79	79	313	313	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	909											
79	79	627/2	627/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	910									34		
79	79	314	314	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	911											
79	79	629/2	629/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	912											
79	79	315	315	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	913											
79	79	631/2	631/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	914											
79	79	312	312	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	915											
79	79	313	313	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	916											
79	79	314	314	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	917											
79	79	315	315	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	918											
80	80	316	316	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	919											
80	80	949/3	949/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	920											
80	80	950/3	950/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	921											
80	80	317	317	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	922											
80	80	952/3	952/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	923											
80	80	953/3	953/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	924											
80	80	318	318	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	925											
80	80	955/3	955/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	926											
80	80	956/3	956/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	927											
80	80	319	319	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	928											
80	80	958/3	958/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	929											
80	80	959/3	959/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	930											
80	80	316	316	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	931											
80	80	319	319	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	932											
81	81	320	320	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	933											
81	81	961/3	961/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	934											
81	81	962/3	962/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	935											
81	81	321	321	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	936											
81	81	964/3	964/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	937											
81	81	965/3	965/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	938											
81	81	322	322	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	939											
81	81	967/3	967/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	940											
81	81	968/3	968/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	941											
81	81	323	323	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	942											
81	81	970/3	970/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	943											
81	81	971/3	971/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	944											
81	81	320	320	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	945											
81	81	322	322	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	946											
82	82	324	324	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	947											
82	82	973/3	973/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	948											
82	82	974/3	974/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	949											
82	82	325	325	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	950											
82	82	976/3	976/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	951											
82	82	977/3	977/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	952											
82	82	326	326	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	953											
82	82	979/3	979/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	954											
82	82	980/3	980/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	955											
82	82	327	327	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	956											
82	82	982/3	982/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	957											
82	82	983/3	983/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	958											
82	82	324	324	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	959											
82	82	325	325	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	960											
82	82	326	326	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	961											
83	83	985/3	985/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	962											
83	83	986/3	986/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	963											
83	83	329	329	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	964											
83	83	988/3	988/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	965											
83	83	989/3	989/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	966											
83	83	330	330	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	967											
83	83	991/3	991/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	968											
83	83	992/3	992/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	969											
83	83	331	331	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	970											
83	83	994/3	994/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	971											
83	83	995/3	995/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	972											
83	83	328	328	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	973											
83	83	329	329	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	974		articStaccatoAbove									
83	83	330	330	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	975											
84	84	997/3	997/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	976											
84	84	998/3	998/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	977											
84	84	333	333	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	978											
84	84	1000/3	1000/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	979											
84	84	1001/3	1001/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	980											
84	84	334	334	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	981											
84	84	1003/3	1003/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	982											
84	84	1004/3	1004/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	983											
84	84	335	335	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	984											
84	84	1006/3	1006/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	985											
84	84	1007/3	1007/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	986											
84	84	332	332	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	987		articStaccatoBelow									
84	84	333	333	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	988		articStaccatoAbove									
84	84	334	334	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	989		articStaccatoBelow									
84	84	335	335	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	990		articStaccatoAbove									
85	85	336	336	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	991											
85	85	1009/3	1009/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	992											
85	85	1010/3	1010/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	993											
85	85	337	337	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	994											
85	85	1012/3	1012/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	995											
85	85	1013/3	1013/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	996											
85	85	338	338	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	997											
85	85	1015/3	1015/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	998											
85	85	1016/3	1016/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	999											
85	85	339	339	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	1000											
85	85	1018/3	1018/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	1001											
85	85	1019/3	1019/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1002											
85	85	336	336	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1003											
85	85	337	337	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1004											
85	85	339	339	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1005											
86	86	340	340	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	1006											
86	86	1021/3	1021/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	1007											
86	86	1022/3	1022/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	1008											
86	86	341	341	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	1009											
86	86	1024/3	1024/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	1010											
86	86	1025/3	1025/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	1011											
86	86	342	342	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	1012											
86	86	1027/3	1027/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	1013											
86	86	1028/3	1028/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	1014											
86	86	343	343	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	1015											
86	86	1030/3	1030/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	1016											
86	86	1031/3	1031/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1017											
86	86	340	340	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1018											
86	86	341	341	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1019											
86	86	342	342	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1020											
86	86	343	343	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1021											
87	87	344	344	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	1022											
87	87	1033/3	1033/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	1023											
87	87	1034/3	1034/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	1024											
87	87	345	345	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	1025											
87	87	1036/3	1036/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	1026											
87	87	1037/3	1037/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	1027											
87	87	346	346	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	1028											
87	87	1039/3	1039/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	1029											
87	87	1040/3	1040/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	1030											
87	87	347	347	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	1031											
87	87	1042/3	1042/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	1032											
87	87	1043/3	1043/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1033											
87	87	344	344	0.3333333333333333	0	0	Chord	4/4	2	1	1/12		1/8	2/3	1034											
87	87	1033/3	1033/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	1035											
87	87	1034/3	1034/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	1036											
87	87	345	345	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	1037											
87	87	1036/3	1036/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	1038											
87	87	1037/3	1037/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	1039											
87	87	346	346	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	1040											
87	87	1039/3	1039/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	1041											
87	87	1040/3	1040/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	1042											
87	87	347	347	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	1043											
87	87	1042/3	1042/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	1044											
87	87	1043/3	1043/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	1045											
88	88	348	348	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	1046											
