mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin
31	31	123/2	123/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	286										
31	31	60	60	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	287										
32	32	62	62	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	288										
32	32	249/4	249/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	289										
32	32	125/2	125/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	290										
32	32	251/4	251/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	291										
32	32	63	63	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	292										
32	32	253/4	253/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	293										
32	32	127/2	127/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	294										
32	32	255/4	255/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	295										
32	32	62	62	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	296										
32	32	63	63	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	297										
32	32	127/2	127/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	298										
32	32	62	62	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	299										
33	33	64	64	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	300										
33	33	257/4	257/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	301										
33	33	129/2	129/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	302										
33	33	259/4	259/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	303										
33	33	65	65	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	304										
33	33	261/4	261/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	305										
33	33	131/2	131/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	306										
33	33	263/4	263/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	307										
33	33	64	64	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	308										
33	33	129/2	129/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	309										
33	33	65	65	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	310										
33	33	131/2	131/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	311										
33	33	64	64	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	312										
34	34	66	66	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	313										
34	34	265/4	265/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	314										
34	34	133/2	133/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	315										
34	34	267/4	267/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	316										
34	34	67	67	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	317										
34	34	269/4	269/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	318										
34	34	135/2	135/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	319										
34	34	271/4	271/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	320										
34	34	66	66	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	321										
34	34	67	67	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	322										
34	34	135/2	135/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	323										
34	34	66	66	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	324										
35	35	68	68	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	325										
35	35	273/4	273/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	326										
35	35	137/2	137/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	327										
35	35	275/4	275/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	328										
35	35	69	69	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	329										
35	35	277/4	277/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	330										
35	35	139/2	139/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	331										
35	35	279/4	279/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	332										
35	35	68	68	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	333										
35	35	137/2	137/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	334										
35	35	69	69	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	335										
35	35	139/2	139/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	336										
35	35	68	68	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	337										
36	36	70	70	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	338										
36	36	281/4	281/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	339										
36	36	141/2	141/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	340										
36	36	283/4	283/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	341										
36	36	71	71	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	342										
36	36	285/4	285/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	343										
36	36	143/2	143/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	344										
36	36	287/4	287/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	345										
36	36	70	70	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	346										
36	36	71	71	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	347										
36	36	143/2	143/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	348										
36	36	70	70	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	349										
37	37	72	72	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	350										
37	37	289/4	289/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	351										
37	37	145/2	145/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	352										
37	37	291/4	291/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	353										
37	37	73	73	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	354										
37	37	293/4	293/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	355										
37	37	147/2	147/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	356										
37	37	295/4	295/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	357										
37	37	72	72	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	358										
37	37	145/2	145/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	359										
37	37	73	73	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	360										
37	37	147/2	147/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	361										
37	37	72	72	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	362										
38	38	74	74	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	363										
38	38	297/4	297/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	364										
38	38	149/2	149/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	365										
38	38	299/4	299/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	366										
38	38	75	75	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	367										
38	38	301/4	301/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	368										
38	38	151/2	151/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	369										
38	38	303/4	303/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	370										
38	38	74	74	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	371										
38	38	75	75	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	372										
38	38	151/2	151/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	373										
38	38	74	74	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	374										
39	39	76	76	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	375										
39	39	305/4	305/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	376										
39	39	153/2	153/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	377										
39	39	307/4	307/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	378										
39	39	77	77	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	379										
39	39	309/4	309/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	380										
39	39	155/2	155/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	381										
39	39	311/4	311/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	382										
39	39	76	76	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	383										
39	39	153/2	153/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	384										
39	39	77	77	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	385										
39	39	155/2	155/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	386										
39	39	76	76	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	387										
40	40	78	78	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	388										
40	40	159/2	159/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	389										
40	40	78	78	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	390										
40	40	78	78	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	391										
41	41	80	80	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	392									1	
41	41	161/2	161/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	393									1	
41	41	81	81	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	394										
41	41	163/2	163/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	395										
42	42	82	82	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	396										
42	42	329/4	329/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	397										
42	42	165/2	165/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	398										
42	42	331/4	331/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	399										
42	42	83	83	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	400										
42	42	333/4	333/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	401										
42	42	167/2	167/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	402										
42	42	335/4	335/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	403										
42	42	82	82	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	404										
42	42	165/2	165/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	405										
42	42	83	83	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	406										
42	42	167/2	167/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	407										
42	42	82	82	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	408										
43	43	84	84	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	409										
43	43	337/4	337/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	410										
43	43	169/2	169/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	411										
43	43	339/4	339/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	412										
43	43	85	85	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	413										
43	43	341/4	341/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	414										
43	43	171/2	171/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	415										
43	43	343/4	343/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	416										
43	43	84	84	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	417										
43	43	169/2	169/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	418										
43	43	85	85	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	419										
43	43	171/2	171/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	420										
44	44	86	86	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	421										
44	44	345/4	345/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	422										
44	44	173/2	173/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	423										
44	44	347/4	347/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	424										
44	44	87	87	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	425										
44	44	349/4	349/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	426										
44	44	175/2	175/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	427										
44	44	351/4	351/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	428										
44	44	86	86	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	429										
44	44	173/2	173/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	430										
44	44	87	87	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	431										
44	44	175/2	175/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	432										
44	44	86	86	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	433										
45	45	88	88	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	434										
45	45	353/4	353/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	435										
45	45	177/2	177/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	436										
45	45	355/4	355/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	437										
45	45	89	89	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	438										
45	45	357/4	357/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	439										
45	45	179/2	179/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	440										
45	45	359/4	359/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	441										
45	45	88	88	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	442										
45	45	177/2	177/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	443										
45	45	89	89	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	444										
45	45	179/2	179/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	445										
46	46	90	90	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	446										
46	46	361/4	361/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	447										
46	46	181/2	181/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	448										
46	46	363/4	363/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	449										
46	46	91	91	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	450										
46	46	365/4	365/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	451										
46	46	183/2	183/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	452										
46	46	367/4	367/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	453										
46	46	90	90	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	454										
46	46	181/2	181/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	455										
46	46	91	91	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	456										
46	46	183/2	183/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	457										
46	46	90	90	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	458										
47	47	92	92	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	459										
47	47	369/4	369/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	460										
47	47	185/2	185/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	461										
47	47	371/4	371/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	462										
47	47	93	93	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	463										
47	47	373/4	373/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	464										
47	47	187/2	187/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	465										
47	47	375/4	375/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	466										
47	47	92	92	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	467										
47	47	185/2	185/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	468										
47	47	93	93	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	469										
47	47	187/2	187/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	470										
48	48	94	94	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	471										
48	48	377/4	377/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	472										
48	48	189/2	189/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	473										
48	48	379/4	379/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	474										
48	48	95	95	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	475										
48	48	381/4	381/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	476										
48	48	191/2	191/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	477										
48	48	383/4	383/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	478										
48	48	94	94	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	479										
48	48	189/2	189/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	480										
48	48	95	95	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	481										
48	48	191/2	191/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	482										
48	48	94	94	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	483										
49	49	96	96	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	484										
49	49	385/4	385/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	485										
49	49	193/2	193/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	486										
49	49	387/4	387/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	487										
49	49	97	97	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	488										
49	49	389/4	389/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	489										
49	49	195/2	195/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	490										
49	49	391/4	391/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	491										
49	49	96	96	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	492										
49	49	193/2	193/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	493										
49	49	97	97	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	494										
49	49	195/2	195/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	495										
49	49	97	97	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	496										
50	50	98	98	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	497										
50	50	393/4	393/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	498										
50	50	197/2	197/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	499										
50	50	395/4	395/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	500										
50	50	99	99	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	501										
50	50	397/4	397/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	502										
50	50	199/2	199/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	503										
50	50	399/4	399/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	504										
50	50	98	98	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	505										
50	50	197/2	197/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	506										
50	50	99	99	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	507										
50	50	199/2	199/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	508										
50	50	98	98	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	509										
51	51	100	100	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	510										
51	51	401/4	401/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	511										
51	51	201/2	201/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	512										
51	51	403/4	403/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	513										
51	51	101	101	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	514										
51	51	405/4	405/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	515										
51	51	203/2	203/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	516										
51	51	407/4	407/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	517										
51	51	100	100	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	518										
51	51	201/2	201/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	519										
51	51	101	101	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	520										
51	51	203/2	203/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	521										
51	51	101	101	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	522										
52	52	102	102	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	523										
52	52	409/4	409/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	524										
52	52	205/2	205/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	525										
52	52	411/4	411/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	526										
52	52	103	103	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	527										
52	52	413/4	413/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	528										
52	52	207/2	207/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	529										
52	52	415/4	415/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	530										
52	52	102	102	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	531										
52	52	205/2	205/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	532										
52	52	103	103	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	533										
52	52	207/2	207/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	534										
52	52	102	102	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	535										
52	52	207/2	207/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	536										
53	53	104	104	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	537										
53	53	417/4	417/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	538										
53	53	209/2	209/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	539										
53	53	419/4	419/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	540										
53	53	105	105	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	541										
53	53	421/4	421/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	542										
53	53	211/2	211/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	543										
53	53	423/4	423/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	544										
53	53	104	104	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	545										
53	53	209/2	209/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	546										
53	53	105	105	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	547										
53	53	211/2	211/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	548										
53	53	104	104	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	549										
53	53	211/2	211/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	550										
54	54	106	106	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	551										
54	54	425/4	425/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	552										
54	54	213/2	213/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	553										
54	54	427/4	427/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	554										
54	54	107	107	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	555										
54	54	429/4	429/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	556										
54	54	215/2	215/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	557										
54	54	431/4	431/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	558										
54	54	106	106	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	559										
54	54	213/2	213/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	560										
54	54	107	107	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	561										
54	54	215/2	215/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	562										
54	54	106	106	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	563										
55	55	108	108	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	564										
55	55	433/4	433/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	565										
55	55	217/2	217/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	566										
55	55	435/4	435/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	567										
55	55	109	109	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	568										
55	55	437/4	437/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	569										
55	55	219/2	219/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	570										
55	55	439/4	439/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	571										
55	55	108	108	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	572										
55	55	217/2	217/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	573										
55	55	109	109	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	574										
55	55	219/2	219/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	575										
56	56	110	110	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	576										
56	56	441/4	441/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	577										
56	56	221/2	221/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	578										
56	56	443/4	443/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	579										
56	56	111	111	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	580										
56	56	445/4	445/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	581										
56	56	223/2	223/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	582										
