mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin
21	21	40	40	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	266										
21	21	41	41	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	267										
22	22	42	42	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	268										
22	22	171/4	171/4	0.0	3/16	3/16	StaffText	2/4	1	1	0							"<font size=""17.8494""/><font face=""Opus""/>"							
22	22	171/4	171/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	269										
22	22	343/8	343/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	270										
22	22	43	43	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	271										
22	22	87/2	87/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	272										
22	22	42	42	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	273										
22	22	169/4	169/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	274										
22	22	85/2	85/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	275										
22	22	171/4	171/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	276										
22	22	43	43	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	277										
22	22	173/4	173/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	278										
22	22	87/2	87/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	279										
22	22	175/4	175/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	280										
22	22	42	42	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	281										
22	22	43	43	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	282										
22	22	87/2	87/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	283										
23	23	44	44	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	284									4	
23	23	177/4	177/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	285									4	
23	23	89/2	89/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	286										
23	23	179/4	179/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	287										
23	23	45	45	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	288										
23	23	91/2	91/2	0.0	3/8	3/8	Chord	2/4	1	1	0	grace16	1/16	1	289										
23	23	91/2	91/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	290										
23	23	44	44	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	291										
23	23	89/2	89/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	292										
23	23	45	45	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	293										
23	23	91/2	91/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	294										
24	24	46	46	0.0	0	0	Dynamic	2/4	1	1	0					f									
24	24	46	46	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	295										
24	24	277/6	277/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	296										
24	24	139/3	139/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	297										
24	24	93/2	93/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	298										
24	24	140/3	140/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	299										
24	24	281/6	281/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	300										
24	24	47	47	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	301										
24	24	283/6	283/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	302										
24	24	142/3	142/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	303										
24	24	95/2	95/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	304										
24	24	143/3	143/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	305										
24	24	287/6	287/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	306										
24	24	46	46	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	307										
25	25	48	48	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	308										
25	25	289/6	289/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	309										
25	25	145/3	145/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	310										
25	25	97/2	97/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	311										
25	25	146/3	146/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	312										
25	25	293/6	293/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	313										
25	25	49	49	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	314										
25	25	295/6	295/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	315										
25	25	148/3	148/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	316										
25	25	99/2	99/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	317										
25	25	149/3	149/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	318										
25	25	299/6	299/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	319										
25	25	97/2	97/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	320										
25	25	49	49	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	321										
25	25	99/2	99/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	322										
26	26	50	50	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	323										
26	26	301/6	301/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	324										
26	26	151/3	151/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	325										
26	26	101/2	101/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	326										
26	26	152/3	152/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	327										
26	26	305/6	305/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	328										
26	26	51	51	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	329										
26	26	307/6	307/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	330										
26	26	154/3	154/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	331										
26	26	103/2	103/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	332										
26	26	155/3	155/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	333										
26	26	311/6	311/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	334										
26	26	50	50	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	335										
27	27	52	52	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	336										
27	27	313/6	313/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	337										
27	27	157/3	157/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	338										
27	27	105/2	105/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	339										
27	27	158/3	158/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	340										
27	27	317/6	317/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	341										
27	27	53	53	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	342										
27	27	319/6	319/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	343										
27	27	160/3	160/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	344										
27	27	107/2	107/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	345										
27	27	161/3	161/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	346										
27	27	323/6	323/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	347										
27	27	105/2	105/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	348										
27	27	53	53	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	349										
27	27	107/2	107/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	350										
28	28	54	54	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	351										
28	28	55	55	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	352									5	
28	28	221/4	221/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	353									5	
28	28	111/2	111/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	354									5	
28	28	223/4	223/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	355										
28	28	54	54	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	356										
28	28	111/2	111/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	357										
29	29	56	56	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	358									6	
29	29	225/4	225/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	359									6	
29	29	113/2	113/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	360									6	
29	29	227/4	227/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	361										
29	29	57	57	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	362									7	
29	29	229/4	229/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	363									7	
29	29	115/2	115/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	364									7	
29	29	231/4	231/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	365										
29	29	56	56	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	366										
29	29	113/2	113/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	367										
29	29	57	57	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	368										
29	29	115/2	115/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	369										
30	30	58	58	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	370										
30	30	117/2	117/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	371										
30	30	59	59	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	372										
30	30	237/4	237/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	373										
30	30	119/2	119/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	374										
30	30	239/4	239/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	375										
30	30	58	58	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	376										
30	30	119/2	119/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	377										
31	31	60	60	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	378										
31	31	241/4	241/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	379										
31	31	243/4	243/4	0.5	3/16	3/16	Chord	2/4	1	1	1/8		1/8	1	380										
31	31	245/4	245/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	381										
31	31	247/4	247/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	382										
31	31	60	60	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	383										
31	31	121/2	121/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	384										
31	31	61	61	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	385										
31	31	123/2	123/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	386										
32	32	62	62	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	387										
32	32	125/2	125/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	388										
32	32	63	63	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	389										
32	32	253/4	253/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	390										
32	32	127/2	127/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	391										
32	32	255/4	255/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	392										
32	32	62	62	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	393										
32	32	127/2	127/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	394										
33	33	64	64	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	395										
33	33	257/4	257/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	396										
33	33	129/2	129/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	397										
33	33	259/4	259/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	398										
33	33	65	65	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	399										
33	33	261/4	261/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	400										
33	33	131/2	131/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	401										
33	33	263/4	263/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	402										
33	33	64	64	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	403										
33	33	129/2	129/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	404										
33	33	65	65	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	405										
33	33	131/2	131/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	406										
34	34	66	66	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	407										
34	34	531/8	531/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	408										
34	34	133/2	133/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	409										
34	34	67	67	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	410									8	
34	34	269/4	269/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	411									8	
34	34	135/2	135/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	412									8	
34	34	271/4	271/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	413										
34	34	66	66	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	414										
35	35	68	68	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	415										
35	35	409/6	409/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	416										
35	35	205/3	205/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	417										
35	35	137/2	137/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	418										
35	35	206/3	206/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	419										
35	35	413/6	413/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	420										
35	35	69	69	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	421										
35	35	415/6	415/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	422										
35	35	208/3	208/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	423										
35	35	139/2	139/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	424										
35	35	209/3	209/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	425										
35	35	419/6	419/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	426										
35	35	68	68	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	427										
35	35	137/2	137/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	428										
35	35	69	69	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	429										
35	35	139/2	139/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	430										
36	36	70	70	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	431										
36	36	421/6	421/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	432										
36	36	211/3	211/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	433										
36	36	141/2	141/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	434										
36	36	212/3	212/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	435										
36	36	425/6	425/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	436										
36	36	71	71	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	437										
36	36	427/6	427/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	438										
36	36	214/3	214/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	439										
36	36	143/2	143/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	440										
36	36	215/3	215/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	441										
36	36	431/6	431/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	442										
36	36	70	70	0.75	0	0	Chord	2/4	2	1	3/16		1/8	3/2	443										
36	36	283/4	283/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	444										
36	36	71	71	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	445										
37	37	72	72	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	446										
37	37	433/6	433/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	447										
37	37	217/3	217/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	448										
37	37	145/2	145/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	449										
37	37	218/3	218/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	450										
37	37	437/6	437/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	451										
37	37	73	73	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	452										
37	37	439/6	439/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	453										
37	37	220/3	220/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	454										
37	37	147/2	147/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	455										
37	37	221/3	221/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	456										
37	37	443/6	443/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	457										
37	37	72	72	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	458										
37	37	145/2	145/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	459										
37	37	73	73	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	460										
37	37	147/2	147/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	461										
38	38	74	74	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	462										
38	38	445/6	445/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	463										
38	38	223/3	223/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	464										
38	38	149/2	149/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	465										
38	38	224/3	224/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	466										
38	38	449/6	449/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	467										
38	38	75	75	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	468										
38	38	451/6	451/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	469										
38	38	226/3	226/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	470										
38	38	151/2	151/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	471										
38	38	227/3	227/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	472										
38	38	455/6	455/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	473										
38	38	74	74	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	474										
38	38	149/2	149/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	475										
38	38	75	75	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	476										
39	39	76	76	0.0	0	0	Dynamic	2/4	1	1	0					p									
39	39	76	76	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	477										
39	39	153/2	153/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	478										
39	39	77	77	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	479										
39	39	155/2	155/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	480										
39	39	76	76	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	481										
39	39	305/4	305/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	482										
39	39	153/2	153/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	483										
39	39	307/4	307/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	484										
39	39	77	77	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	485										
39	39	309/4	309/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	486										
39	39	155/2	155/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	487										
39	39	311/4	311/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	488										
39	39	76	76	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	489										
39	39	77	77	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	490										
40	40	78	78	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	491										
40	40	315/4	315/4	0.0	3/16	3/16	StaffText	2/4	1	1	0							"<font size=""17.8494""/><font face=""Opus""/>"							
40	40	315/4	315/4	0.0	3/16	3/16	StaffText	2/4	1	1	0							"<font size=""17.8494""/><font face=""Opus""/>"							
40	40	315/4	315/4	0.0	3/16	3/16	StaffText	2/4	1	1	0							"<font size=""17.8494""/><font face=""Opus""/>"							
40	40	315/4	315/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	492										
40	40	79	79	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	493										
40	40	78	78	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	494										
40	40	313/4	313/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	495										
40	40	157/2	157/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	496										
40	40	315/4	315/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	497										
40	40	79	79	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	498										
40	40	317/4	317/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	499										
40	40	159/2	159/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	500										
40	40	319/4	319/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	501										
40	40	78	78	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	502										
40	40	79	79	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	503										
41	41	80	80	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	504										
41	41	481/6	481/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	505										
41	41	241/3	241/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	506										
41	41	161/2	161/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	507										
41	41	242/3	242/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	508										
41	41	485/6	485/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	509										
41	41	81	81	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	510										
41	41	487/6	487/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	511										
41	41	244/3	244/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	512										
41	41	163/2	163/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	513										
41	41	245/3	245/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	514										
41	41	491/6	491/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	515										
41	41	80	80	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	516										
41	41	161/2	161/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	517										
41	41	81	81	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	518										
41	41	163/2	163/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	519										
42	42	82	82	0.0	0	0	Dynamic	2/4	1	1	0					sf									
42	42	82	82	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	520										
42	42	167/2	167/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	521										
42	42	671/8	671/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	522										
42	42	82	82	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	523										
42	42	329/4	329/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	524										
42	42	165/2	165/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	525										
42	42	331/4	331/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	526										
42	42	83	83	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	527										
42	42	333/4	333/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	528										
42	42	167/2	167/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	529										
42	42	335/4	335/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	530										
42	42	82	82	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	531										
43	43	84	84	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	532										
43	43	169/2	169/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	533										
43	43	679/8	679/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	534										
