mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
11	10	55/2	55/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	118							
11	10	57/2	57/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	119							
11	10	29	29	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	120							
12	11	31	31	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	121							
12	11	63/2	63/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	122							
12	11	32	32	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	123							7
12	11	65/2	65/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	124							
12	11	33	33	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	125	articStaccatoAbove						
12	11	61/2	61/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	126							
12	11	123/4	123/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	127							
12	11	31	31	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	128							
12	11	125/4	125/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	129							
12	11	63/2	63/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	130							
12	11	127/4	127/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	131							
12	11	32	32	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	132							
12	11	129/4	129/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	133							
12	11	65/2	65/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	134							
12	11	131/4	131/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	135							
12	11	33	33	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	136							
12	11	133/4	133/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	137							
13	12	67/2	67/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	138							
13	12	67/2	67/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	139							
13	12	67/2	67/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	140							
13	12	69/2	69/2	0.16666666666666666	1/4	1/4	Chord	6/8	1	1	1/24		1/16	2/3	141							8
13	12	104/3	104/3	0.16666666666666666	7/24	7/24	Chord	6/8	1	1	1/24		1/16	2/3	142							8
13	12	209/6	209/6	0.16666666666666666	1/3	1/3	Chord	6/8	1	1	1/24		1/16	2/3	143							
13	12	35	35	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	144							
13	12	71/2	71/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	145							
13	12	67/2	67/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	146							
13	12	135/4	135/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	147							
13	12	34	34	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	148							
13	12	137/4	137/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	149							
13	12	69/2	69/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	150							
13	12	139/4	139/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	151							
13	12	35	35	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	152							
13	12	141/4	141/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	153							
13	12	71/2	71/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	154							
13	12	143/4	143/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	155							
13	12	36	36	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	156							
13	12	145/4	145/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	157							
14	13	37	37	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	158							
14	13	75/2	75/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	159							
14	13	38	38	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	160							9
14	13	77/2	77/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	161							
14	13	39	39	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	162	articStaccatoBelow						
14	13	73/2	73/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	163							
14	13	147/4	147/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	164							
14	13	37	37	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	165							
14	13	149/4	149/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	166							
14	13	75/2	75/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	167							
14	13	151/4	151/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	168							
14	13	38	38	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	169							
14	13	153/4	153/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	170							
14	13	77/2	77/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	171							
14	13	155/4	155/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	172							
14	13	39	39	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	173							
14	13	157/4	157/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	174							
15	14	79/2	79/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	175							
15	14	79/2	79/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	176							
15	14	79/2	79/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	177							
15	14	81/2	81/2	0.16666666666666666	1/4	1/4	Chord	6/8	1	1	1/24		1/16	2/3	178							10
15	14	122/3	122/3	0.16666666666666666	7/24	7/24	Chord	6/8	1	1	1/24		1/16	2/3	179							10
15	14	245/6	245/6	0.16666666666666666	1/3	1/3	Chord	6/8	1	1	1/24		1/16	2/3	180							
15	14	41	41	0.16666666666666666	3/8	3/8	Chord	6/8	1	1	1/24		1/16	2/3	181							11
15	14	247/6	247/6	0.16666666666666666	5/12	5/12	Chord	6/8	1	1	1/24		1/16	2/3	182							11
15	14	124/3	124/3	0.16666666666666666	11/24	11/24	Chord	6/8	1	1	1/24		1/16	2/3	183							
15	14	83/2	83/2	0.16666666666666666	1/2	1/2	Chord	6/8	1	1	1/24		1/16	2/3	184							12
15	14	125/3	125/3	0.16666666666666666	13/24	13/24	Chord	6/8	1	1	1/24		1/16	2/3	185							12
15	14	251/6	251/6	0.16666666666666666	7/12	7/12	Chord	6/8	1	1	1/24		1/16	2/3	186							
15	14	42	42	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	187							
15	14	79/2	79/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	188							
15	14	159/4	159/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	189							
15	14	40	40	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	190							
15	14	161/4	161/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	191							
15	14	81/2	81/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	192							
15	14	163/4	163/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	193							
15	14	41	41	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	194							
15	14	42	42	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	195							
16	15	85/2	85/2	0.16666666666666666	0	0	Chord	6/8	1	1	1/24		1/16	2/3	196							
16	15	128/3	128/3	0.16666666666666666	1/24	1/24	Chord	6/8	1	1	1/24		1/16	2/3	197							
16	15	257/6	257/6	0.16666666666666666	1/12	1/12	Chord	6/8	1	1	1/24		1/16	2/3	198							
16	15	43	43	0.16666666666666666	1/8	1/8	Chord	6/8	1	1	1/24		1/16	2/3	199							
16	15	259/6	259/6	0.16666666666666666	1/6	1/6	Chord	6/8	1	1	1/24		1/16	2/3	200							
16	15	130/3	130/3	0.16666666666666666	5/24	5/24	Chord	6/8	1	1	1/24		1/16	2/3	201							
16	15	87/2	87/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	202							
16	15	265/6	265/6	0.16666666666666666	5/12	5/12	Chord	6/8	1	1	1/24		1/16	2/3	203							13
16	15	133/3	133/3	0.16666666666666666	11/24	11/24	Chord	6/8	1	1	1/24		1/16	2/3	204							
16	15	89/2	89/2	0.16666666666666666	1/2	1/2	Chord	6/8	1	1	1/24		1/16	2/3	205							14
16	15	134/3	134/3	0.16666666666666666	13/24	13/24	Chord	6/8	1	1	1/24		1/16	2/3	206							14
16	15	269/6	269/6	0.16666666666666666	7/12	7/12	Chord	6/8	1	1	1/24		1/16	2/3	207							
16	15	45	45	0.16666666666666666	5/8	5/8	Chord	6/8	1	1	1/24		1/16	2/3	208							15
16	15	271/6	271/6	0.16666666666666666	2/3	2/3	Chord	6/8	1	1	1/24		1/16	2/3	209							15
16	15	136/3	136/3	0.16666666666666666	17/24	17/24	Chord	6/8	1	1	1/24		1/16	2/3	210							
16	15	85/2	85/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	211							
16	15	87/2	87/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	212							
16	15	44	44	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	213							
17	16	91/2	91/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	214							16
17	16	183/4	183/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	215							16
17	16	46	46	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	216							16
17	16	185/4	185/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	217							
17	16	93/2	93/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	218							
17	16	187/4	187/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	219							
17	16	47	47	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	220							
17	16	189/4	189/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	221							
17	16	95/2	95/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	222							
17	16	191/4	191/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	223							
17	16	48	48	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	224							
17	16	193/4	193/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	225							
17	16	91/2	91/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	226							
17	16	93/2	93/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	227							
17	16	47	47	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	228							
18	17	195/4	195/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	229							
18	17	49	49	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	230							
18	17	197/4	197/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	231							
18	17	99/2	99/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	232							
18	17	199/4	199/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	233							
18	17	50	50	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	234							
18	17	201/4	201/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	235							
18	17	101/2	101/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	236							
18	17	203/4	203/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	237							
18	17	51	51	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	238							
18	17	205/4	205/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	239							
18	17	97/2	97/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	240							
19	18	103/2	103/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	241							
19	18	105/2	105/2	0.0	1/4	1/4	Chord	6/8	1	1	0	grace16	1/16	1	242							
19	18	105/2	105/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	243							
19	18	211/4	211/4	0.125	5/16	5/16	Chord	6/8	1	1	1/32		1/32	1	244							
19	18	423/8	423/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32		1/32	1	245							
19	18	53	53	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	246	ornamentTrill						
19	18	103/2	103/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	247							
19	18	52	52	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	248							
19	18	105/2	105/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	249							
19	18	53	53	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	250							
19	18	107/2	107/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	251							
19	18	54	54	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	252							
20	19	109/2	109/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	253							
20	19	111/2	111/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	254							
20	19	56	56	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	255							
20	19	57	57	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	256							
20	19	109/2	109/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	257							
20	19	113/2	113/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	258							
20	19	57	57	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	259							
21	20	115/2	115/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	260							17
21	20	58	58	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	261							17
21	20	117/2	117/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	262							
21	20	59	59	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	263							18
21	20	119/2	119/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	264							18
21	20	60	60	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	265							
21	20	115/2	115/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	266							
21	20	117/2	117/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	267							
21	20	59	59	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	268							
21	20	119/2	119/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	269							
21	20	60	60	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	270							
22	21	121/2	121/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	271							
22	21	61	61	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	272							
22	21	123/2	123/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	273							
22	21	62	62	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	274							
22	21	125/2	125/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	275							
22	21	63	63	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	276							
22	21	121/2	121/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	277							
22	21	123/2	123/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	278							
22	21	62	62	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	279							
22	21	63	63	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	280							
